file:ejercicio1init:(3116901, 270583)goal:(3108651, 290383)strategy:DFSmaxdepth:108[0][(0.000,0.000),(3116901,270583),None,None,0,21450.0,1.0000]
[203][(36850.000,78.198),(3116351,291483),200,S,67,7778.174593052023,0.0147]
[206][(37400.000,78.198),(3116351,292033),203,E,68,7874.801584801994,0.0145]
[209][(37950.000,78.198),(3115801,292033),206,S,69,7337.915235269484,0.0143]
[212][(38500.000,78.198),(3115801,292583),209,E,70,7480.8087798044935,0.0141]
[215][(39050.000,78.198),(3115801,293133),212,E,71,7660.613552451266,0.0139]
[218][(39600.000,78.198),(3115251,293133),215,S,72,7150.0,0.0137]
[221][(40150.000,78.198),(3115251,293683),218,E,73,7379.024325749306,0.0135]
[224][(40700.000,78.198),(3114701,293683),221,S,74,6891.480247377917,0.0133]
[227][(41250.000,78.198),(3114701,294233),224,E,75,7171.122645722913,0.0132]
[230][(41800.000,78.198),(3114151,294233),227,S,76,6713.605588653537,0.0130]
[233][(42350.000,78.198),(3114151,294783),230,E,77,7043.436661176133,0.0128]
[236][(42900.000,78.198),(3113601,294783),233,S,78,6622.877018335763,0.0127]
[239][(43450.000,78.198),(3113051,294783),236,S,79,6222.539674441618,0.0125]
[242][(44000.000,78.198),(3112501,294783),239,S,80,5846.5801970040575,0.0123]
[245][(44550.000,78.198),(3111951,294783),242,S,81,5500.0,0.0122]
[248][(45100.000,78.198),(3111401,294783),245,S,82,5188.689622631132,0.0120]
[251][(45650.000,78.198),(3110851,294783),248,S,83,4919.349550499537,0.0119]
[254][(46200.000,78.198),(3110301,294783),251,S,84,4699.2020599246425,0.0118]
[258][(46750.000,78.198),(3109751,294783),254,S,85,4535.416188179426,0.0116]
[262][(47300.000,78.198),(3109751,294233),258,O,86,4004.0604391042853,0.0115]
[263][(47850.000,78.198),(3110301,294233),262,N,87,4188.67520822515,0.0114]
[267][(48400.000,78.198),(3110851,294233),263,N,88,4434.2417615642025,0.0112]
[271][(48950.000,78.198),(3111401,294233),267,N,89,4731.278896873445,0.0111]
[275][(49500.000,78.198),(3111951,294233),271,N,90,5070.749451511088,0.0110]
[282][(50050.000,78.198),(3111951,293683),275,O,91,4666.904755831214,0.0109]
[469][(50600.000,78.198),(3111401,293683),282,S,92,4295.63732174866,0.0108]
[473][(51150.000,78.198),(3110851,293683),469,S,93,3966.106403010388,0.0106]
[477][(51700.000,78.198),(3110301,293683),473,S,94,3689.512162874653,0.0105]
[481][(52250.000,78.198),(3109751,293683),477,S,95,3478.5054261852174,0.0104]
[485][(52800.000,78.198),(3109201,293683),481,S,96,3345.519391664021,0.0103]
[489][(53350.000,78.198),(3108651,293683),485,S,97,3300.0,0.0102]
[494][(53900.000,78.198),(3108651,293133),489,O,98,2750.0,0.0101]
[497][(54450.000,78.198),(3108101,293133),494,S,99,2804.460732476032,0.0100]
[584][(55000.000,78.198),(3108101,292583),497,O,100,2267.708094089713,0.0099]
[585][(55550.000,78.198),(3108651,292583),584,N,101,2200.0,0.0098]
[591][(56100.000,78.198),(3108651,292033),585,O,102,1650.0,0.0097]
[592][(56650.000,78.198),(3109201,292033),591,N,103,1739.2527130926087,0.0096]
[599][(57200.000,78.198),(3109201,291483),592,O,104,1229.8373876248843,0.0095]
[600][(57750.000,78.198),(3109751,291483),599,N,105,1555.6349186104046,0.0094]
[607][(58300.000,116.341),(3109751,290933),600,O,106,1229.8373876248843,0.0093]
[610][(58850.000,116.341),(3109201,290933),607,S,107,777.8174593052023,0.0093]
[626][(59400.000,116.341),(3108651,290933),610,S,108,550.0,0.0092]
[631][(59950.000,116.341),(3108651,290383),626,O,109,0.0,0.0091]
